C,MC,SCP_UID,date,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,REP,FAI,GNDVI,NDVI-B8A,VB-FAH,SEI,SABI
Vo,V,20191003_090833158590_627,20190304,0.0953,0.063,0.1036,0.0982,0.1707,0.2492,0.2873,0.3042,0.3213,0.332,0.2973,0.1955,0.51192844,706.83795,0.16876829,0.4919078,0.53182364,0.2039156,0.011471292,1.2364945
Vo,V,20191003_091453854109_528,20190304,0.0747,0.0805,0.1007,0.1172,0.1564,0.1776,0.1944,0.188,0.2193,0.229,0.3151,0.2415,0.23197901,704.93713,0.03379269,0.30239,0.30341753,0.07716899,-0.2526337,0.39072844
Vo,V,20191003_091013479078_922,20190304,0.1421,0.0601,0.0998,0.0924,0.2012,0.2467,0.2702,0.2524,0.3083,0.3759,0.3182,0.2262,0.46403715,703.44495,0.11777541,0.4332766,0.5388071,0.15714362,-0.11531717,1.0006255
Vo,V,20191003_090934966689_349,20190304,0.0935,0.0941,0.1242,0.1274,0.1928,0.2582,0.2846,0.2972,0.3388,0.3432,0.3686,0.2319,0.39990577,706.0244,0.1246956,0.4105363,0.45345348,0.1710352,-0.10723944,0.7778287
Vo,V,20191003_091629605843_782,20190304,0.1435,0.1036,0.1284,0.1382,0.2282,0.2608,0.2958,0.249,0.324,0.3971,0.3879,0.2772,0.286157,704.19836,0.06410609,0.31955487,0.4019905,0.1145828,-0.2180876,0.4775862
Vo,V,20191003_090739350943_112,20190304,0.0566,0.0722,0.0937,0.103,0.1406,0.1784,0.1966,0.204,0.2148,0.2173,0.2632,0.1995,0.32899022,706.0094,0.0710426,0.37050724,0.3517936,0.1045898,-0.12671237,0.6088005
Vo,V,20191003_091453854109_528,20190304,0.0864,0.0796,0.1124,0.126,0.1483,0.1706,0.1848,0.1936,0.2083,0.2458,0.3115,0.2382,0.2115144,705.77924,0.032911494,0.26535946,0.24618605,0.072849594,-0.23341915,0.35208333
Vo,V,20191003_090903173170_549,20190304,0.0837,0.0644,0.0991,0.0886,0.1703,0.2468,0.2814,0.302,0.3269,0.3347,0.2773,0.1704,0.5463389,706.2335,0.17811309,0.5058589,0.57352585,0.209347,0.042637642,1.3051986
Vo,V,20191003_091909001394_795,20190304,0.067,0.0866,0.1174,0.1444,0.1925,0.2243,0.2535,0.2714,0.2929,0.2743,0.3604,0.2722,0.3054353,705.5416,0.08660801,0.39609057,0.3395838,0.13742201,-0.14086734,0.62254906
Vo,V,20191003_091629605843_782,20190304,0.1157,0.0938,0.1176,0.1224,0.184,0.2309,0.2563,0.2364,0.2893,0.3662,0.3452,0.247,0.31772575,705.4513,0.07233639,0.3355932,0.40539226,0.115852796,-0.18707016,0.539262
Vo,V,20191003_090934966689_349,20190304,0.0942,0.086,0.1216,0.1154,0.1845,0.245,0.2731,0.2998,0.3223,0.3415,0.3654,0.234,0.44412333,705.79456,0.13765001,0.42287612,0.47269818,0.1820068,-0.09861693,0.88824666
Vo,V,20191003_091819915423_591,20190304,0.1258,0.0886,0.1192,0.1158,0.199,0.2463,0.2778,0.284,0.326,0.354,0.3824,0.2586,0.42071038,704.8271,0.1183458,0.4087302,0.47578093,0.16688761,-0.14765905,0.8094322
Vo,V,20191003_090800839942_372,20190304,0.0571,0.0688,0.0855,0.1084,0.1423,0.1774,0.2005,0.2116,0.231,0.2369,0.2981,0.2122,0.32250002,706.33014,0.067726105,0.4244362,0.36122572,0.1120394,-0.16970766,0.66882694
Vo,V,20191003_091711851496_889,20190304,0.0998,0.0753,0.101,0.1068,0.1817,0.2226,0.2478,0.2388,0.2827,0.3143,0.4076,0.2924,0.38194442,704.6191,0.07575041,0.4055327,0.45160466,0.13423881,-0.2611386,0.74872375
Vo,V,20191003_091909001394_795,20190304,0.0665,0.0651,0.0988,0.1072,0.1718,0.215,0.2463,0.2666,0.2806,0.2713,0.3117,0.2182,0.42643127,705.4479,0.12115851,0.45922276,0.4471377,0.16264242,-0.07798716,0.9725443
Vo,V,20191003_091230967019_938,20190304,0.0909,0.0822,0.1028,0.1118,0.151,0.1926,0.2151,0.2122,0.2442,0.2905,0.3091,0.2134,0.30987653,706.2682,0.063504905,0.3473016,0.37191013,0.103874005,-0.18588145,0.5427027
Vo,V,20191003_090934966689_349,20190304,0.0935,0.0869,0.1222,0.1204,0.193,0.2548,0.283,0.3076,0.3358,0.3388,0.3759,0.2385,0.4373832,705.68,0.1394215,0.43136343,0.47216132,0.1865052,-0.09992686,0.89526534
Vo,V,20191003_090800839942_372,20190304,0.0572,0.0637,0.0852,0.1046,0.148,0.1789,0.2009,0.2002,0.2322,0.2333,0.3104,0.2248,0.3136483,705.50854,0.057115406,0.40294325,0.37885988,0.10308841,-0.21582451,0.6420417
Vo,V,20191003_091453854109_528,20190304,0.0811,0.0736,0.0966,0.1134,0.146,0.1702,0.1867,0.1824,0.2078,0.2378,0.305,0.228,0.23326574,705.4483,0.033170804,0.30752686,0.29389787,0.075484805,-0.25153878,0.40540543
Vo,V,20191003_090800839942_372,20190304,0.0573,0.0625,0.0798,0.1034,0.1414,0.1817,0.2028,0.2046,0.2304,0.238,0.3021,0.2158,0.32857144,706.2674,0.064043105,0.43881854,0.38046739,0.11030961,-0.19242153,0.7111736
Vo,V,20191003_091230967019_938,20190304,0.0982,0.075,0.1108,0.1068,0.1839,0.2267,0.25,0.2458,0.2832,0.308,0.3576,0.2592,0.3942144,704.5312,0.0921004,0.37857547,0.45230773,0.137456,-0.1852834,0.74811625
Vo,V,20191003_091453854109_528,20190304,0.0758,0.0721,0.0988,0.1108,0.1502,0.1717,0.1935,0.192,0.2129,0.2285,0.3066,0.2284,0.26816383,705.21204,0.044585407,0.3204952,0.3154155,0.085832,-0.22984357,0.47513166
Vo,V,20191003_091230967019_938,20190304,0.0884,0.0794,0.1042,0.1114,0.1476,0.1914,0.2095,0.2122,0.2433,0.2846,0.3042,0.2086,0.3114957,706.3267,0.064746395,0.3413401,0.37186357,0.1035792,-0.17815647,0.5490196
Vo,V,20191003_090739350943_112,20190304,0.0573,0.0594,0.0774,0.0823,0.1207,0.164,0.1827,0.181,0.2022,0.2155,0.2294,0.1642,0.37485754,706.4506,0.071192294,0.4009288,0.4214411,0.10059139,-0.11793373,0.7214912
Vo,V,20191003_091909001394_795,20190304,0.0677,0.0706,0.0996,0.1126,0.1678,0.2133,0.2436,0.261,0.2759,0.2726,0.304,0.2142,0.3972163,705.9459,0.11260821,0.44758737,0.42033464,0.153418,-0.07610617,0.8719154
Vo,V,20191003_091555806152_325,20190304,0.0859,0.0619,0.0927,0.0874,0.1446,0.2049,0.2327,0.2282,0.2504,0.237,0.2214,0.1422,0.44613433,706.5472,0.115742005,0.42224997,0.4825341,0.13875422,0.01512458,0.9107374
Vo,V,20191003_090739350943_112,20190304,0.0596,0.0634,0.0797,0.0897,0.1393,0.1786,0.1974,0.1882,0.2147,0.2251,0.267,0.2006,0.35444406,705.4679,0.0653449,0.40500188,0.4106439,0.102359995,-0.17311071,0.6883299
Vo,V,20191003_090800839942_372,20190304,0.0573,0.0682,0.0875,0.108,0.1452,0.1805,0.2022,0.2154,0.2328,0.2359,0.2999,0.2175,0.33209646,706.06384,0.071514696,0.4222516,0.36619717,0.115313,-0.16398215,0.68978804
Vo,V,20191003_090955030965_493,20190304,0.0813,0.0907,0.1228,0.1158,0.1868,0.2689,0.3007,0.3184,0.3484,0.3453,0.3572,0.2182,0.46660528,706.64746,0.15745819,0.44333637,0.5010771,0.199898,-0.057430435,0.9489462
Vo,V,20191003_090739350943_112,20190304,0.0561,0.0612,0.0736,0.0786,0.1222,0.1643,0.1829,0.1844,0.2033,0.213,0.2307,0.1656,0.4022814,706.0445,0.07735731,0.42945737,0.44235548,0.10773001,-0.11153937,0.7848665
Vo,V,20191003_090800839942_372,20190304,0.0564,0.0747,0.0944,0.1154,0.1483,0.179,0.2053,0.2174,0.2365,0.2357,0.3055,0.2142,0.3064904,706.2886,0.066451296,0.39448363,0.34413186,0.110106,-0.16848347,0.60319334
Vo,V,20191003_091013479078_922,20190304,0.1436,0.0612,0.1026,0.1038,0.2085,0.2533,0.2798,0.2502,0.3157,0.3783,0.3218,0.2244,0.41355935,703.7343,0.105634004,0.41836733,0.50512516,0.14686319,-0.1251748,0.8937729
Vo,V,20191003_091555806152_325,20190304,0.0832,0.0656,0.0891,0.0879,0.1362,0.1849,0.2061,0.1914,0.2324,0.2259,0.2104,0.1382,0.37056932,706.1772,0.080592506,0.3647059,0.4511396,0.103036806,-0.047287192,0.66903687
Vo,V,20191003_091213078188_637,20190304,0.1015,0.0757,0.1018,0.1158,0.1633,0.1896,0.2069,0.1928,0.2319,0.2832,0.3272,0.2443,0.24951392,704.8066,0.037468195,0.3088934,0.33390856,0.082404,-0.25846153,0.43380278
Vo,V,20191003_091532625583_796,20190304,0.0903,0.0541,0.0793,0.0714,0.1535,0.2101,0.2344,0.217,0.2644,0.2322,0.2263,0.1516,0.5048543,704.94226,0.11663369,0.46473166,0.5747469,0.14255059,-0.02097904,1.0914543
Vo,V,20191003_090739350943_112,20190304,0.0575,0.0634,0.0764,0.0869,0.1274,0.1683,0.187,0.1744,0.2046,0.2175,0.243,0.1781,0.33486414,706.1304,0.058309294,0.3907496,0.4037736,0.091553,-0.16435073,0.6258941
Vo,V,20191003_091230967019_938,20190304,0.0889,0.0836,0.1052,0.1166,0.1548,0.1907,0.2111,0.2062,0.2379,0.2858,0.3121,0.2208,0.27757126,705.9168,0.053041503,0.32434168,0.3421721,0.09400041,-0.2043218,0.47457626
Sf,S,20191004_105206962150_409,20190309,0.1389,0.066,0.1124,0.0888,0.1866,0.1904,0.1911,0.2394,0.1917,0.1666,0.0797,0.0571,0.45886657,700.6691,0.1523017,0.3610006,0.36684492,0.1414904,0.5004701,0.8441704
Sf,S,20191004_105206962150_409,20190309,0.1448,0.0719,0.1116,0.0965,0.2303,0.2463,0.2553,0.3008,0.238,0.1884,0.084,0.0568,0.51422095,701.00507,0.2066375,0.45877787,0.4230194,0.1984714,0.56340957,1.1133515
Sf,S,20191004_105206962150_409,20190309,0.1359,0.0813,0.1382,0.1038,0.197,0.2175,0.2223,0.2844,0.2182,0.1643,0.0771,0.0557,0.4652241,702.1333,0.18559289,0.3459536,0.3552795,0.1673216,0.57344395,0.82277894
Sf,S,20191004_105206962150_409,20190309,0.1417,0.0762,0.1136,0.091,0.225,0.2502,0.2586,0.2818,0.2464,0.1853,0.0806,0.0559,0.5118026,701.3026,0.1927448,0.42539203,0.46058095,0.18207641,0.55518764,1.0052688
Sf,S,20191004_105206962150_409,20190309,0.1329,0.0907,0.1318,0.0888,0.2036,0.2366,0.2423,0.3094,0.2371,0.1619,0.0749,0.0551,0.553993,701.9747,0.2231993,0.40253854,0.45504755,0.204002,0.61020035,0.9914607
Sf,S,20191004_105206962150_409,20190309,0.1386,0.0854,0.1172,0.0855,0.2268,0.2601,0.2712,0.3104,0.2593,0.1821,0.0786,0.0557,0.56807274,701.5173,0.2261903,0.45182413,0.5040603,0.2126638,0.59588695,1.1100692
Sf,S,20191004_105206962150_409,20190309,0.1299,0.0699,0.1108,0.0872,0.2117,0.2474,0.2565,0.3124,0.2487,0.1595,0.0743,0.0559,0.5635635,701.962,0.22761232,0.47637054,0.48079783,0.21609041,0.61572284,1.2462646
Sf,S,20191004_105206962150_409,20190309,0.1355,0.0731,0.1134,0.0907,0.2356,0.276,0.2931,0.3416,0.2764,0.179,0.078,0.0564,0.580384,702.0104,0.25327492,0.5015385,0.5058567,0.2421378,0.62821734,1.3453083
Sf,S,20191004_105206962150_409,20190309,0.1269,0.0703,0.1066,0.113,0.2215,0.25,0.2649,0.2924,0.253,0.1571,0.0754,0.0582,0.4425259,702.5838,0.1864312,0.46566418,0.3825136,0.1818704,0.5899946,1.0141323
Sf,S,20191004_105206962150_409,20190309,0.1398,0.1042,0.1454,0.1408,0.224,0.278,0.301,0.3376,0.2869,0.2039,0.0764,0.0505,0.41137123,704.7839,0.2088428,0.3979296,0.3415946,0.19502439,0.63091797,0.7884615
Sf,S,20191004_105206962150_409,20190309,0.1313,0.0623,0.106,0.0967,0.2368,0.2802,0.3011,0.311,0.284,0.1763,0.0766,0.0558,0.52563155,702.43427,0.21805869,0.49160668,0.49198848,0.21071018,0.6047471,1.2733214
Sf,S,20191004_105206962150_409,20190309,0.1228,0.0896,0.1164,0.1122,0.2146,0.2395,0.2572,0.239,0.2439,0.1549,0.0749,0.0585,0.36104786,702.69543,0.13377509,0.3449634,0.36983997,0.1251788,0.5227779,0.615534
Sf,S,20191004_105206962150_409,20190309,0.144,0.1394,0.1826,0.1472,0.2712,0.3083,0.3245,0.3564,0.3316,0.2281,0.0793,0.0493,0.41540906,702.865,0.2218973,0.32244897,0.3851295,0.19553562,0.6359881,0.64968944
Sf,S,20191004_105206962150_409,20190309,0.1351,0.0952,0.163,0.1484,0.245,0.303,0.3265,0.3394,0.3236,0.201,0.0746,0.0486,0.3915539,704.5178,0.2048006,0.35111463,0.37118644,0.1853644,0.63961345,0.7397367
Sf,S,20191004_105206962150_409,20190309,0.1262,0.0643,0.1126,0.1072,0.2303,0.2727,0.2953,0.2902,0.2819,0.1739,0.0744,0.054,0.4604932,702.97864,0.1891336,0.4409136,0.44898483,0.1809156,0.59188145,1.0344827
Sf,S,20191004_105206962150_409,20190309,0.1398,0.0935,0.139,0.1002,0.2767,0.3269,0.3453,0.358,0.3631,0.2246,0.0779,0.0479,0.56263644,701.8717,0.2619701,0.44064388,0.5674509,0.24282321,0.6425786,1.1088172
Sf,S,20191004_105206962150_409,20190309,0.1304,0.0827,0.1406,0.123,0.2487,0.3141,0.3385,0.3508,0.3445,0.198,0.0736,0.0474,0.4807936,703.8837,0.23703781,0.42775744,0.4737968,0.22100641,0.6531574,1.0201523
Sf,S,20191004_105206962150_409,20190309,0.121,0.0653,0.1172,0.0974,0.2192,0.262,0.2858,0.3306,0.2773,0.1715,0.0732,0.052,0.54485977,702.9925,0.23772539,0.47655204,0.48011738,0.2255572,0.6374442,1.2778081
Sf,S,20191004_105206962150_409,20190309,0.1355,0.0659,0.1036,0.0863,0.2659,0.3367,0.3563,0.3488,0.3822,0.2211,0.0782,0.0479,0.6033095,702.40955,0.26401472,0.54199827,0.6315901,0.2558222,0.63372374,1.5486726
Sf,S,20191004_105206962150_409,20190309,0.1257,0.0733,0.1046,0.0883,0.2351,0.3112,0.337,0.3392,0.3495,0.1951,0.0735,0.0468,0.5869006,703.5617,0.2536676,0.5286165,0.5966195,0.2446082,0.643809,1.410343
Sf,S,20191004_105206962150_409,20190309,0.1158,0.0615,0.1078,0.08,0.2036,0.2481,0.2727,0.326,0.27,0.1691,0.0729,0.05,0.6059113,702.88855,0.24732772,0.50299674,0.54285717,0.2352692,0.6344949,1.4530419
Sf,S,20191004_105206962150_409,20190309,0.1313,0.058,0.101,0.0829,0.2542,0.3305,0.351,0.3464,0.3772,0.2177,0.077,0.0479,0.6137898,702.7702,0.2646033,0.5485024,0.6396436,0.2565134,0.6362778,1.6572324
Sf,S,20191004_105206962150_409,20190309,0.121,0.062,0.0937,0.0791,0.2207,0.2936,0.3189,0.3386,0.3322,0.1922,0.0724,0.0469,0.62125933,703.52325,0.26075292,0.5665048,0.61536586,0.2538644,0.64768857,1.6666669
Sf,S,20191004_105206962150_409,20190309,0.1107,0.0655,0.109,0.0811,0.1852,0.2247,0.2473,0.2944,0.2471,0.1667,0.0721,0.0495,0.5680426,703.2069,0.21498302,0.45959347,0.50578916,0.20253061,0.6065484,1.2223496
Sf,S,20191004_105206962150_409,20190309,0.1378,0.0636,0.1044,0.0863,0.2724,0.3335,0.3448,0.3968,0.375,0.2392,0.0828,0.0515,0.64272416,701.71606,0.3111545,0.58339983,0.62583995,0.3035134,0.65471226,1.8482143
Sf,S,20191004_105206962150_409,20190309,0.1271,0.0591,0.0987,0.0789,0.2417,0.3083,0.3295,0.346,0.3481,0.2142,0.0743,0.0479,0.6286185,702.61365,0.2679602,0.5561052,0.63044494,0.25945717,0.64644307,1.6926488
Sf,S,20191004_105206962150_409,20190309,0.1163,0.0552,0.0935,0.0735,0.2056,0.2612,0.2843,0.3134,0.2926,0.1892,0.0704,0.0477,0.6200568,702.99805,0.24047971,0.5404276,0.59847033,0.23218,0.6331423,1.6133153
Sf,S,20191004_105206962150_409,20190309,0.1055,0.0673,0.11,0.0805,0.1641,0.1921,0.2094,0.2242,0.2085,0.1643,0.0709,0.0507,0.47161144,703.11835,0.1454952,0.34171155,0.44290653,0.132313,0.5194849,0.81049067
Sf,S,20191004_105206962150_409,20190309,0.1359,0.0594,0.1048,0.0841,0.2458,0.3058,0.3163,0.379,0.344,0.2279,0.0792,0.0511,0.63679546,702.1066,0.2958163,0.56676316,0.60710114,0.28690982,0.65429944,1.7959805
Sf,S,20191004_105206962150_409,20190309,0.1245,0.0602,0.0973,0.0767,0.2143,0.2673,0.2868,0.3022,0.2993,0.204,0.0722,0.049,0.5951438,702.63446,0.22634149,0.5128911,0.5920212,0.2175484,0.6143162,1.431746
Sf,S,20191004_105206962150_409,20190309,0.1132,0.0597,0.0854,0.0682,0.179,0.2174,0.2373,0.214,0.24,0.1801,0.069,0.049,0.51665485,702.68225,0.1456504,0.42952573,0.5574302,0.1391608,0.51236755,1.0048243
Sf,S,20191004_105206962150_409,20190309,0.148,0.0803,0.125,0.101,0.2236,0.258,0.2684,0.3428,0.2955,0.2316,0.0819,0.0534,0.54484,702.173,0.2453717,0.46558356,0.4905422,0.23253599,0.614316,1.1777885
Sf,S,20191004_105206962150_409,20190309,0.1359,0.0617,0.1048,0.0863,0.2056,0.2523,0.258,0.3342,0.289,0.2093,0.0751,0.0514,0.5895363,702.44324,0.2499944,0.52255124,0.5401013,0.240759,0.63303196,1.4888889
Sf,S,20191004_105206962150_409,20190309,0.1238,0.0566,0.0866,0.0684,0.172,0.2075,0.2231,0.1888,0.2307,0.1871,0.0707,0.0509,0.46811822,702.57904,0.119969904,0.3710966,0.5426278,0.11337481,0.45510602,0.84078217
Sf,S,20191004_105206962150_409,20190309,0.1487,0.078,0.1128,0.0923,0.1792,0.2007,0.208,0.2132,0.231,0.2114,0.0774,0.0537,0.3957447,702.3236,0.123686306,0.30797547,0.4290133,0.112987004,0.46730903,0.6336478
Sf,S,20191004_105206962150_409,20190309,0.1358,0.0699,0.0991,0.0769,0.1644,0.1944,0.1976,0.2262,0.221,0.1908,0.072,0.0523,0.49257675,702.35156,0.15021631,0.39071622,0.4837194,0.1407308,0.5171026,0.88343203
Sf,S,20191004_105632131114_673,20190309,0.1012,0.0615,0.0879,0.0723,0.1652,0.1844,0.1969,0.245,0.1794,0.0931,0.0601,0.0433,0.5442798,701.9365,0.1749814,0.47191352,0.42550656,0.1666784,0.6060308,1.1559572
Sf,S,20191004_105632131114_673,20190309,0.0912,0.06,0.0983,0.0786,0.172,0.1924,0.207,0.229,0.1838,0.0818,0.0594,0.0425,0.48894674,702.1954,0.1539904,0.39932778,0.40091464,0.1427958,0.5880722,0.9500949
Sf,S,20191004_105632131114_673,20190309,0.1024,0.0643,0.1014,0.0827,0.1593,0.1828,0.1931,0.2504,0.1765,0.0934,0.061,0.0437,0.5034524,702.8106,0.1717579,0.4235361,0.36188272,0.16048181,0.60822093,1.0120701
Sf,S,20191004_105632131114_673,20190309,0.0922,0.0566,0.0959,0.0821,0.1712,0.1965,0.209,0.2436,0.1874,0.0817,0.0604,0.0426,0.49585512,702.5585,0.16555789,0.43505153,0.3907236,0.1561732,0.6026316,1.0590165
Sf,S,20191004_105632131114_673,20190309,0.0874,0.0607,0.0847,0.0661,0.1607,0.1714,0.1852,0.2224,0.1649,0.0785,0.0604,0.0428,0.5417677,701.3061,0.15736589,0.44838813,0.42770565,0.14912039,0.572843,1.0749656
Sf,S,20191004_105632131114_673,20190309,0.1036,0.0652,0.0948,0.0818,0.1289,0.1536,0.1583,0.1678,0.1478,0.0937,0.0628,0.0458,0.34455127,703.90356,0.089553,0.2779893,0.28745645,0.08098199,0.4553339,0.53749996
Sf,S,20191004_105632131114_673,20190309,0.0932,0.0585,0.0799,0.0719,0.1441,0.1713,0.1776,0.1904,0.1639,0.0817,0.0623,0.0444,0.45177275,702.8527,0.120295204,0.40880507,0.39016116,0.115412004,0.5069252,0.8562139
Sf,S,20191004_105632131114_673,20190309,0.0881,0.0615,0.0864,0.0675,0.1495,0.166,0.1732,0.2144,0.1576,0.0786,0.0622,0.0438,0.5211068,701.76624,0.14789109,0.4255319,0.40026653,0.1396046,0.55025303,0.9932387
Sf,S,20191004_105822457554_659,20190309,0.0735,0.0568,0.0891,0.0684,0.1279,0.1248,0.1314,0.1764,0.12,0.067,0.0544,0.0463,0.44117647,701.1219,0.110618,0.32881355,0.2738853,0.1000098,0.5285962,0.740233
Sf,S,20191004_105822457554_659,20190309,0.0759,0.0559,0.0813,0.0633,0.1225,0.1341,0.1392,0.1696,0.1239,0.0684,0.0532,0.0452,0.45641905,702.1015,0.108188696,0.35193303,0.32371795,0.099351995,0.5224417,0.77478135
Sf,S,20191004_105822457554_659,20190309,0.0739,0.0574,0.0894,0.0569,0.1286,0.1441,0.1526,0.1582,0.1363,0.067,0.0493,0.0419,0.47094378,701.93896,0.1027212,0.27786753,0.41097313,0.088755,0.52481925,0.69005454
Sf,S,20191004_105822457554_659,20190309,0.0719,0.0505,0.0691,0.0505,0.1326,0.1463,0.1538,0.139,0.1374,0.0657,0.048,0.0411,0.46701843,701.1787,0.0889675,0.33589622,0.46248,0.0813204,0.48663098,0.7399665
Sf,S,20191004_105822457554_659,20190309,0.0698,0.0661,0.0866,0.0719,0.1345,0.1407,0.1427,0.1564,0.127,0.0643,0.0494,0.0427,0.370127,701.5407,0.08870749,0.28724277,0.2770236,0.078825794,0.51992226,0.55337256
Sf,S,20191004_105822457554_659,20190309,0.0782,0.0662,0.0777,0.061,0.1177,0.1319,0.1335,0.1288,0.1176,0.0697,0.0534,0.0441,0.35721812,702.1324,0.069221206,0.24745767,0.3169093,0.061353806,0.413831,0.4711605
Sf,S,20191004_105822457554_659,20190309,0.0756,0.0606,0.0811,0.058,0.1328,0.1512,0.1602,0.1698,0.1412,0.0679,0.0502,0.0422,0.4907814,702.0792,0.1132586,0.35352728,0.41767073,0.1028834,0.5436364,0.78899086
Sf,S,20191004_105822457554_659,20190309,0.073,0.0549,0.0756,0.0555,0.1369,0.1516,0.1616,0.1762,0.1429,0.066,0.0495,0.0421,0.52093226,701.56067,0.121822,0.39952344,0.4405242,0.1129414,0.56136465,0.9249042
Sf,S,20191004_105822457554_659,20190309,0.0703,0.0724,0.0974,0.0821,0.13,0.1331,0.1375,0.1474,0.1227,0.0641,0.0513,0.0437,0.28453165,702.3128,0.07105961,0.20424838,0.1982422,0.05939421,0.48364368,0.38457012
Sf,S,20191004_105822457554_659,20190309,0.0773,0.0554,0.0753,0.0595,0.1349,0.1447,0.156,0.1686,0.137,0.0687,0.0529,0.0437,0.47829896,701.6014,0.11033419,0.3825338,0.394402,0.10300119,0.5223476,0.83473605
Sf,S,20191004_105822457554_659,20190309,0.0741,0.0592,0.0865,0.0649,0.1354,0.1427,0.1572,0.173,0.1392,0.0663,0.0526,0.0446,0.45439258,701.9354,0.11040009,0.3333333,0.36403722,0.099762395,0.53368795,0.74193543
Sf,S,20191004_105822457554_659,20190309,0.0803,0.0561,0.0759,0.0577,0.1284,0.1297,0.1411,0.1672,0.1254,0.07,0.0558,0.0458,0.48688304,701.06744,0.109855294,0.3755656,0.36974332,0.102474794,0.4995516,0.82954544
Sf,S,20191004_105907027936_445,20190309,0.091,0.0558,0.0839,0.0703,0.1524,0.1902,0.2083,0.2114,0.1852,0.0917,0.0628,0.0448,0.50088745,703.6617,0.1425025,0.43176427,0.44970647,0.1358504,0.5419403,1.0100216
Sf,S,20191004_105907027936_445,20190309,0.0949,0.0559,0.0904,0.0755,0.1548,0.197,0.2139,0.2496,0.1953,0.0943,0.0634,0.0444,0.5355275,703.9952,0.1763627,0.46823522,0.44239292,0.16834858,0.59488815,1.1900204
Sf,S,20191004_105907027936_445,20190309,0.0846,0.058,0.0847,0.0729,0.1548,0.201,0.2171,0.2162,0.1963,0.0845,0.0605,0.0432,0.49567625,704.03595,0.1456188,0.43702227,0.45839527,0.13874519,0.5627033,1.0042046
Sf,S,20191004_105907027936_445,20190309,0.0814,0.0622,0.0825,0.0705,0.1496,0.1711,0.1841,0.2048,0.1658,0.0814,0.0585,0.0429,0.48783144,702.5663,0.13654399,0.42568743,0.40330088,0.129668,0.5556399,0.92812705
Sf,S,20191004_105907027936_445,20190309,0.1167,0.0612,0.0885,0.0812,0.1497,0.1616,0.1737,0.25,0.1681,0.1153,0.0681,0.0468,0.5096618,702.4984,0.17124969,0.4771049,0.34857598,0.1659822,0.5718327,1.1275885
Sf,S,20191004_105907027936_445,20190309,0.1001,0.0608,0.0897,0.0744,0.1473,0.1826,0.1945,0.1924,0.1874,0.0978,0.0644,0.0453,0.44227886,703.6367,0.11986999,0.3640553,0.4316272,0.11209419,0.49844235,0.7840531
Sf,S,20191004_105907027936_445,20190309,0.0897,0.0553,0.08,0.0713,0.154,0.1905,0.2035,0.1794,0.192,0.0874,0.0613,0.0436,0.43119267,703.3135,0.109969996,0.38319197,0.45841247,0.1047418,0.4906523,0.7989653
Sf,S,20191004_105907027936_445,20190309,0.0855,0.0593,0.0876,0.0709,0.1697,0.1853,0.2008,0.2404,0.1816,0.0839,0.0587,0.0419,0.5444908,701.66266,0.17178139,0.46585363,0.43841586,0.1630538,0.6074891,1.1538461
Sf,S,20191004_105907027936_445,20190309,0.0813,0.0561,0.0854,0.0645,0.1569,0.1639,0.1784,0.202,0.1571,0.0805,0.0581,0.0428,0.5159475,701.1323,0.13869682,0.40570635,0.4178701,0.1294326,0.55324876,0.9717316
Sf,S,20191004_105907027936_445,20190309,0.1371,0.0698,0.0907,0.0802,0.1275,0.1269,0.1359,0.1838,0.1336,0.1381,0.0719,0.0508,0.39242423,702.3241,0.10515209,0.33916208,0.24976611,0.099547,0.43762222,0.6454829
Sf,S,20191004_105907027936_445,20190309,0.1213,0.0707,0.0879,0.0709,0.1372,0.1434,0.1532,0.1692,0.1498,0.1197,0.0688,0.0481,0.40941277,701.863,0.0986927,0.31621942,0.35749888,0.091738,0.42184874,0.61979824
Sf,S,20191004_105907027936_445,20190309,0.0896,0.0607,0.0908,0.0724,0.171,0.1832,0.1981,0.2342,0.1801,0.0865,0.0593,0.0419,0.5277234,701.4674,0.16424969,0.44123077,0.42653462,0.1546976,0.5959114,1.0679867
Sf,S,20191004_105907027936_445,20190309,0.0844,0.0561,0.0906,0.0716,0.167,0.1746,0.1894,0.216,0.1684,0.0826,0.0584,0.0424,0.5020862,701.26025,0.14686841,0.40900198,0.40333334,0.137066,0.57434404,0.9843218
Sf,S,20191004_105907027936_445,20190309,0.0938,0.0673,0.0867,0.0709,0.1534,0.1648,0.1761,0.2122,0.1613,0.089,0.0604,0.0429,0.49911687,701.7112,0.1432635,0.41987282,0.38931957,0.13520119,0.5568599,0.91753244
Sf,S,20191004_105907027936_445,20190309,0.0875,0.0547,0.0923,0.0745,0.1614,0.172,0.1827,0.2336,0.1679,0.0848,0.0592,0.043,0.51639074,701.5567,0.16196111,0.43356857,0.3853135,0.1522292,0.5956284,1.082313
Sf,S,20191004_105907027936_445,20190309,0.0979,0.065,0.0731,0.0622,0.1282,0.1396,0.1481,0.139,0.1354,0.0915,0.062,0.0443,0.38170978,701.9875,0.0768374,0.3107025,0.37044537,0.0725926,0.38308457,0.5561188
